año,AUT,marca,modelo,Codigo Modelo La Segunda,prima_dev_hist,prima_dev_ipc,ar_t,ns_t,ns_t_nro_sin,is_t,is_t_ipc
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1215-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 2638-40,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 2325-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1218-42 R M96,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 2318-42 (LK/LB),0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1615-51,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1418-42 R M96,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1620-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LK,M. BENZ C LK 1318-42 EL,243984,383922,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 2635-40 6X4,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1945-46,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1634-45/51,285287,452044,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1938-46 AA EURO,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 2638-40,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1622-45 C.D.,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1632-45/51,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1941-46 AA,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1518-36,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1623-45 C.D.,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1526-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,M. BENZ C LS 1633-45/51,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LS,MERCEDES BENZ CAMION LS 1935,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1926,MERCEDES BENZ CAMION L 1926,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LAK,M. BENZ C LAK 1418-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1932,MERCEDES BENZ CAMION L 1932,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LO,MERCEDES BENZ CAMION LO 814,1541389,2477816,6,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LO,MERCEDES BENZ L 1114,4848974,7531794,22,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,F,M. BENZ CAMION F50 D - 2C,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,AROCS,M. BENZ C AROCS 1833 A/42 4X2 CABINA S,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,AROCS,M. BENZ C AROCS 4845 K/48 8X4 CABINA M,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,AROCS,M. BENZ C AROCS 4136 B/42 8X4 CABINA M,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,AROCS,M. BENZ C AROCS 3342 K/36 6X4 CABINA M,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,AROCS,MERC.BENZ CAMIO AROCS 4848 K/45 8X4 CABI,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 2726-36 B FRONTAL EURO III,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 2423-36 K FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1418-48 R FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1720-48 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1944-28S FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 914-37 C FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1215-48 C FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1715-42/48 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1720-36 FRONTAL,297794,471015,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 2726-36 K FRONTAL EURO III,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1420-48 FRONTAL,322202,492834,1,1,1,106788,106788
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1938-37/51 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1214 48 C FRONTAL,481962,765067,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 2423-36 B FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 2428-48 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 712 37 C FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1722-32 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1718-36 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP,M. BENZ C LP 1728-51 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LB,M. BENZ C LB 2325-42,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1517,MERCEDES BENZ CAMION L 1517,58992,128468,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,OM,MERCEDES BENZ LUNA AT 35/32 OM 906,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,M. BENZ C ACCELO 815/37/39 FRONTAL AUT,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,M. BENZ C ACCELO 815/37/39 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,MERC.BENZ CAMIO ACCELO 1116/39 FRONTAL A,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,M. BENZ C ACCELO 1016/37/39 FRONTAL AUT,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,M. BENZ C ACCELO 1016/37/39 FRONTAL,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,M. BENZ C ACCELO 915/37 FRONTAL,114271,182664,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,ACCELO,MERC.BENZ CAMIO ACCELO 916/39 FRONTAL CE,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,1316,M. BENZ OHL 1316/46,835667,1339714,4,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,O 400,MERCEDES BENZ O 400 RSE,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,BM,M. BENZ BM 386 VERSION 1633,1114810,1849239,5,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,BM,M. BENZ BM 384 VERSION 1215,47611,100623,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,OH,MERCEDES BENZ OH 1518 (OMNIBUS),0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,OH,MERCEDES BENZ OH 1315,488225,770560,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,0 500 M,MERCEDES BENZ O 500 M,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1112,MERCEDES BENZ L 1112/42,21374,49548,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1112,MERCEDES BENZ CAMION L 1112,176915,398765,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,2044,M BENZ C. 2044 S/4X2 3500,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,1530,M. BENZ 1530 AF,195048,309578,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 312,MERCEDES BENZ CAMION L 312,466130,753060,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,UNIMOG,MERCEDES BENZ CAMION UNIMOG,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,UNIMOG,M. BENZ C UNIMOG,204077,367416,1,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP 1219,MERCEDES BENZ LP 1219,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,140 - 555,MERCEDES BENZ C 140 - 555,2018577,3183670,8,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,712,MERCEDES BENZ CAMION 712 C,104714,161451,1,1,1,106788,106788
2024,AUT,MERCEDES BENZ CAMION,L 911,MERCEDES BENZ CAMION L 911,2912207,4644508,11,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,1214,MERCEDES BENZ CAMION OF 1214/45,1237597,1934351,5,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,LP 2726,MERCEDES BENZ C LP 2726-36 B FRONT EURO,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1120,M. BENZ CAMION L 1120,346733,535478,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,1224,MERCEDES BENZ 1224 AF,0,0,0,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,L 1017,MERCEDES BENZ C L 1017 AF/36,507150,785799,2,0,0,0,0
2024,AUT,MERCEDES BENZ CAMION,915,MERCEDES BENZ CAMION 915 C/37,719788,1135586,1,0,0,0,0
2024,AUT,TOYOTA,LAND CRUISER  PRADO,TOYOTA LAND CRUISER PRADO 4.0 AUT TXL,29994878,48487605,31,15,12,9380447,14496782
2024,AUT,TOYOTA,LAND CRUISER  PRADO,TOYOTA LAND CRUISER PRADO 4.0 VX,0,0,0,0,0,0,0
2024,AUT,TOYOTA,LAND CRUISER  PRADO,TOYOTA LAND CRUISER PRADO 3.0 TD,43978258,70904086,63,24,19,18579409,21600941
2024,AUT,TOYOTA,LAND CRUISER  PRADO,TOYOTA LAND CRUISER PRADO 4.0 AUT VX,91648260,147311121,89,44,35,31914060,42619073
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X4 TD DX,59185456,94580516,150,22,19,42591380,53507819
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 3.0 DC4X4 TDI SRV CU A,250939435,402486475,450,201,139,142456402,210606087
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.4 DC 4X2 TDI SR,386464031,623741681,747,292,229,199365753,277737732
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X4 TDI SR,574359147,926806065,1033,435,342,384239455,524944717
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X4 TDI SRV,541496405,874785711,889,414,314,321248674,460616009
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X4 TDI SRX,551667245,889427794,886,472,369,494519505,693375852
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X2 TDI SRX,77015515,124128121,131,64,48,138530531,173888791
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 SC 4X4 TD DX,98169030,156785676,298,70,61,46386822,62985842
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X2 TDI SRV,311846325,498754136,901,288,229,280987685,379989355
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X4 TDI SR,38660110,61679064,112,33,29,18053828,28248281
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X4 TDI SRV CU,96931817,154777441,231,77,64,79797302,98128197
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 SC 4X2 TD COVER,4415827,7089837,12,2,2,671302,966991
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 S/CAB 4X2 D STD AA,10263868,16518877,36,7,5,3091821,5411263
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 D/CAB 4X4 TD SR,14610570,23232861,66,10,6,12790625,18825632
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI GR-SII,5318272,8389681,8,2,2,783338,1054298
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.8 DC 4X4 TDI GR-S IV,117263,154258,0,1,1,7775577,9821485
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.4 DC 4X4 TDI DX AT6,386593,509760,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 DC 4X4 TD DX PACK,507202439,812888173,1275,403,314,435132242,594946179
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X4 TD COV,5555078,8805820,13,1,1,263864,374975
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X4 TD COV PK,7659975,12467252,29,4,3,217191,451618
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/13 2.7 DC 4X4 VVTi SRV,6022013,9607393,17,7,5,12589750,13706745
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/13 2.7 DC 4X4 VVTi SRV CU,3936261,6302106,10,3,3,1099160,1688119
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 DC 4X2 TD DX,243619538,389704246,856,218,179,157042567,210569301
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 SC 4X2 TD DX,167835764,267778769,555,122,102,57695653,75071851
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X2 TDI SRV CUE,67981144,109506030,185,54,43,55303243,65515529
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 SC 4X4 TD COVER,4139571,6660503,12,4,3,5288932,8056951
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 DC 4X2 TD STD,5939737,9392158,22,6,5,6765884,8342683
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X2 TDI SRV AT6,341733949,543643570,452,316,238,299337976,432556991
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X2 TDI SRV,13321918,21585126,23,20,16,6061445,8878685
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.4 SC 4X4 TDI DX,308448564,487349030,590,202,147,151774559,203040990
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.4 DC 4X2 TDI SR,95048430,157289318,147,76,54,154868080,189057874
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI SR,61951304,99855342,94,42,35,68245497,90711892
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 4X4 DC SRX 2.8 TDI 6 AT,0,0,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.4 DC 4X2 TDI DX,589674145,950637409,1342,578,444,435163870,578070487
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X2 TDI SRV,411033985,662789043,774,327,255,267457984,358779775
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X2 TD DX PACK,171600435,273371888,479,123,88,115848032,147237576
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X4 TDI SRV,381018688,611466931,1011,270,220,193704430,277126110
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 DC 4X2 TD DX PACK,171929035,274838134,495,142,116,138969960,166068680
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.4 S/CAB 4X2 D STD (S/DH),445220,740818,3,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.7 D/CAB 4X2 N DX,2429841,3960322,10,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 S/CAB 4X2 D STD,62556350,99184981,260,31,26,38290444,51755619
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 D/CAB 4X4 D STD,6185548,9878718,36,2,2,1178309,1789060
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 D/CAB 4X2 D STD,18497191,29446563,110,17,10,7251544,8198496
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 D/CAB 4X2 D SRV,63749579,101920903,254,43,35,58949274,84784229
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI SRV AT6,720204867,1152727577,846,543,405,699168349,1018999927
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI SRX AT6,979280262,1580579885,1093,723,551,1019034323,1440638905
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.4 DC 4X2 TDI SR HAR,55783,73383,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI SRX,35966909,56807661,53,25,19,21873259,30889020
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI SRX AT6,66264688,106399713,86,56,44,84313321,116341803
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 DC 4X2 TD DX PACK,510472434,816224955,1421,437,340,293809458,374950132
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.4 SC 4X2 TDI DX,341310800,548058110,811,310,231,222495984,300810275
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.4 DC 4X4 TDI DX,696224356,1120530003,1612,652,507,580691042,802260141
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/13 2.7 DC 4X2 VVTi SRV,5603433,9148645,23,4,3,751920,1043353
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/13 2.7 DC 4X2 VVTi SRV CU,6167121,10081630,11,8,4,1995339,2516095
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX LN 2.5 S/C 4X4 TD COVER ABE,1842900,2968659,3,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.4 D/CAB 4X2 D FULL,14258825,22625015,75,14,11,15741221,26072503
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 S/CAB 4X4 D SR5,21365429,33963010,103,9,9,2667626,3934640
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 D/CAB 4X4 D SPORT E/LIM,1369670,2227206,6,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 D/CAB 4X4 D DX,66648884,106020067,282,30,28,17971353,22854920
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 4.0 DC 4X4 V6 GR-S II A,24422275,39208729,34,14,12,14296911,20089526
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.7 S/CAB 4X2 N DX,1335597,2121589,6,1,1,106788,106788
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI SR,534430713,853743391,808,430,335,364212852,524909026
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.4 DC 4X2 TDI SR HAR,19444,25579,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.4 DC 4X2 TDI DX AT6,371206,489769,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/23 2.8 DC 4X2 TDI SRX AT6,18652019,27432893,23,14,10,8257565,10778236
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.4 DC 4X2 TDI SR AT6,161892881,252901543,219,178,129,117486887,156300746
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X2 TDI SRV AT6,13880157,22160600,21,18,13,6753065,10441232
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X2 TDI SRX,7222432,11948751,11,9,8,4594932,7678016
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X2 TD DX,80385186,128395980,231,66,45,91894631,116468637
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X2 TD COV,3054856,4754998,9,1,1,209325,348824
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X2 TD COV AB,3521639,5564229,7,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 3.0 DC 4X2 TDI SRV CU,181154588,290428433,403,129,106,74789816,97826215
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/14 3.0 DC 4X4 TDI LIM.,51853022,84148898,79,29,23,34163360,46857049
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X2 TD COV PK,10904483,17441166,36,19,15,6690429,9836134
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X2 TDI SRV PK,193355496,312079100,371,158,119,266834940,359688446
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X2 TDI SRX AT6,142349732,230999687,219,136,104,93457973,132407478
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X2 TDI SRV AT6,141321391,227910119,231,115,90,64487003,93991883
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X4 TDI LIM,18586630,29881237,31,12,9,10478139,14100233
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/19 2.8 DC 4X4 TDI GR-S AT,41072346,66868748,52,18,15,12421965,16844846
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/19 2.8 DC 4X4 TDI GR-S,11856550,19266116,16,8,8,2035193,3134342
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 DC 4X4 TD DX PACK,122861683,196261360,353,87,72,82887628,109601853
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 S/CAB 4X4 D STD,17980747,28624016,98,5,5,451788,582847
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 S/CAB 4X2 D DLX,39223854,62587136,192,25,20,6924893,8766756
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 D/CAB 4X4 TD SRV,47496444,75978764,170,35,31,21347918,31884677
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 S/CAB 4X4 D DX,25407429,40479358,119,8,8,19929377,25239293
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 3.0 D/CAB 4X4 TD SRV LIM P2,995984,1593665,3,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/19 4.0 DC 4X4 V6 GR-S AUT,7872216,12703946,13,1,1,668330,924864
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 DC 4X4 TDI GR-SII A,15668388,25314806,19,12,10,7377395,11173513
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.8 DC 4X4 TDI SR HAR,261477,344096,1,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.8 DC 4X4 TDI SRV AT6,503860,662822,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.4 S/CAB,1942229,2901958,6,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI CONQUES,25250040,40283570,32,11,6,22260260,31620629
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI SRV,20864910,33799812,27,9,8,5029021,7373670
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.4 DC 4X4 TDI DX,252705077,405055061,441,164,133,122983736,170753005
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.4 DC 4X4,48881,89887,1,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 3.0 DC 4X4 TDI SRV,352933651,568379758,721,222,171,225658405,275086604
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 2.5 SC 4X4 TD DX PACK,116470140,186310475,306,63,48,62939151,85120203
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.8 DC 4X4 TDI LIM AT6,45172922,72788305,73,35,24,32409645,49566230
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/16 2.4 DC 4X2 TDI STD,42754523,68815476,106,23,21,14508213,17109614
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 2.5 DC 4X4 TD DX,209433809,333836172,679,145,123,97300437,135589854
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/05 3.0 DC 4X2 TDI SR AB,126433044,202878815,371,88,72,112152034,143499949
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 S/CAB 4X4 D FULL,4976044,7916806,28,1,1,850175,1068539
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 D/CAB 4X4 D DLX,82104625,130501950,428,55,47,63919766,91554354
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX 2.8 D/CAB 4X4 D SR5,111154740,177399405,525,59,52,26083838,34573982
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X2 TDI SR,10409559,16642767,16,11,7,66453597,91740108
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X2 TDI SRX AT6,221089681,356576116,288,187,138,363470862,506865355
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI SRV,418988243,670540372,532,311,238,295681916,425102384
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/24 2.8 DC 4X2 TDI SRX AT6,0,0,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/25 2.8 DC 4X4 TDI SRV+ AT,0,0,0,0,0,0,0
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/23 2.8 DC 4X4 TDI GR-S IV,107205424,165476354,100,59,47,31452568,42882887
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.8 DC 4X4 TDI SR AT6,168813949,262453071,215,145,112,125888664,176032060
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/21 2.4 DC 4X4 TDI DX,809060955,1272593295,1518,781,632,594530338,838917112
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.8 DC 4X4 TDI SRV AT6,36812101,59473399,52,32,22,46346652,66576984
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/20 2.4 SC 4X2 TDI DX,229667560,361688211,561,215,148,297355581,391381454
2024,AUT,TOYOTA,HILUX,TOYOTA HILUX L/12 3.0 DC 4X2 TDI SR,252936384,404767703,612,186,141,143630630,195551127
